"id","title","component","owner","priority","status","reason","lab","org_unit","program","customer_contact","updated_by","submitted_date","closed_date","acknowledged_date","eta","eta_request","category","cell_id"
"=HYPERLINK(""https://hsdes.intel.com/resource/16012846087"",""16012846087"")","[REMOTE SUPPORT][WW10.5][GLK][APPV#13B]  -> Need OPS support to collect MIR# 973812  place units in APPV13B,STHI010/PG12 MPE Lab/5","lab.PPV.Cell","mbinm71x","2-high","complete",,"PG12 MPE Lab","MPE Labs","GLK","rgirijax","bint180x","=TEXT(""2021-03-07 14:32:37.740"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-10 11:12:59.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-07 14:48:03.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-21 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","5"
"=HYPERLINK(""https://hsdes.intel.com/resource/1508916024"",""1508916024"")","[REMOTE SUPPORT][EHL] Please help to change a unit in cell","lab.PPV.TP looping","db","3-medium","complete",,"PG12 MPE Lab","Other","EHL",,"jbsharan","=TEXT(""2021-03-06 23:51:11.107"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-12 10:43:37.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-03-20 23:59:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1508915934"",""1508915934"")","[Remote Support] [APPV09] [WW10.6] Help to Continue Looping","lab.PPV.Loops","mbin289x","2-high","complete","released","PG12 MPE Lab","MPE Labs","SNR",,"sbin129x","=TEXT(""2021-03-06 20:48:10.127"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-07 16:27:26.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 20:51:58.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-20 21:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1508915042"",""1508915042"")","[SYSTEM DEBUG] [DG2 (128)]-Cell  10 down due to 7416 WINDOWS_GT_FAILED_WHLK_DX12BUNDLEDISPATCH,STHI007/PG12 MPE Lab/10","lab.PPV.Cell","nkasimx","2-high","complete","released","PG12 MPE Lab","MPE Labs","DG2",,"mbi967x","=TEXT(""2021-03-06 10:42:59.877"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 13:52:12.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 10:43:41.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-08 10:45:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","10"
"=HYPERLINK(""https://hsdes.intel.com/resource/1508914900"",""1508914900"")","[SYSTEM DEBUG] [ WW10.5][APPV07][DG2-128] CELL11 DOWN Final Bin = 88050170 (EFISTAGE_WAIT_FOR_STAGE_EFI_DRAGON),STHI007/PG12 MPE Lab/11","lab.PPV.Cell","binm175x","2-high","complete","released","PG12 MPE Lab","MPE Labs","DG2",,"mbi967x","=TEXT(""2021-03-06 02:50:55.727"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 04:54:04.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 02:51:39.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-09 03:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","11"
"=HYPERLINK(""https://hsdes.intel.com/resource/1508914894"",""1508914894"")","[SYSTEM DEBUG] [ WW10.5][APPV09][DG2-128] CELL9 DOWN Final Bin = 88050170 (EFISTAGE_WAIT_FOR_STAGE_EFI_DRAGON),STHI007/PG12 MPE Lab/9","lab.PPV.Cell","binm175x","2-high","complete","released","PG12 MPE Lab","MPE Labs","DG2",,"mbi967x","=TEXT(""2021-03-06 02:48:39.180"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 04:52:43.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 02:49:37.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-09 03:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","9"
"=HYPERLINK(""https://hsdes.intel.com/resource/1508914891"",""1508914891"")","[SYSTEM DEBUG] [ WW10.5][APPV07][DG2-128] CELL8 DOWN Final Bin = 88050170 (EFISTAGE_WAIT_FOR_STAGE_EFI_DRAGON),STHI007/PG12 MPE Lab/8","lab.PPV.Cell","binm175x","2-high","complete","released","PG12 MPE Lab","MPE Labs","DG2",,"mbi967x","=TEXT(""2021-03-06 02:46:07.533"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 04:50:39.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 02:47:14.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-09 03:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","8"
"=HYPERLINK(""https://hsdes.intel.com/resource/1508914856"",""1508914856"")","[CONVERSION][WW10.5N][ADL S601 - APPV#03] Help for offline cloning DC3 and CC4 image","lab.PPV.Conversion","abinmazx","3-medium","complete","released","PG12 MPE Lab","MPE Labs","ADL","eddyfaza","mbi967x","=TEXT(""2021-03-06 01:07:23.820"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 05:00:21.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 01:15:09.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 02:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16012839517"",""16012839517"")","[REMOTE SUPPORT][WW10.5][GLK][APPV#13B]  -> Need OPS support to collect MIR # 975142 place units in APPV13B","lab.PPV.Cell","abinmazx","2-high","complete","released","PG12 MPE Lab","MPE Labs","GLK","bisweswx","nkasimx","=TEXT(""2021-03-06 01:01:31.440"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-19 13:52:20.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 01:36:01.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-11 13:18:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","3"
"=HYPERLINK(""https://hsdes.intel.com/resource/1508914549"",""1508914549"")","[REMOTE SUPPORT] [APPV09] [WW10.5] Help to Checkout unit and Run looping","lab.PPV.Loops","binm175x","2-high","complete","released","PG12 MPE Lab","MPE Labs","SNR",,"nkasimx","=TEXT(""2021-03-05 19:52:48.153"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 09:59:07.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 20:03:06.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-19 22:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1508913415"",""1508913415"")","[SYSTEM DEBUG] QTY2 SNR Sockets require pin change","lab.PPV.Remote Support","mmatdahx","2-high","complete","released","PG12 MPE Lab","MPE.MST.PPV","SNR","xgoh","mbi967x","=TEXT(""2021-03-05 15:21:03.490"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-07 13:54:59.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 15:39:40.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-08 18:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16012834189"",""16012834189"")","[REMOTE SUPPORT][JSL+] Work Instruction for Remote Debug (BA PDE) :MIR # 974008,L2 MCE Failing units,STHI001/PG12 MPE Lab/12,STHI008/PG12 MPE Lab/10","lab.PPV.Cell","sbin129x","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL","cnkiran","binm175x","=TEXT(""2021-03-05 14:05:17.160"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 20:01:21.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 15:38:07.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-18 18:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","10"
"=HYPERLINK(""https://hsdes.intel.com/resource/16012833385"",""16012833385"")","[SYSTEM DEBUG][WW10.5][GLK][APPV#13B]  Pg12tppv0013B Server is down < unable to access >","lab.PPV.Cell","sbin129x","2-high","complete","released","PG12 MPE Lab","MPE Labs","GLK","arjunrx","mbi967x","=TEXT(""2021-03-05 11:48:07.287"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 16:39:41.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 12:13:56.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-07 18:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/1508912358"",""1508912358"")","[REMOTE SUPPORT] DG2 512 APPV0005B, please help to place units","lab.PPV.Remote Support","sbin129x","3-medium","complete","released","PG12 MPE Lab","MPE.PGM.PPV","DG2",,"sbin129x","=TEXT(""2021-03-05 11:36:50.910"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-15 10:02:29.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 12:14:50.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-09 18:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1508912302"",""1508912302"")","[REMOTE SUPPORT][EBG] B0 Unlocked Unit QXRG on Fab3","lab.PPV.Loops","sbin129x","3-medium","complete","released","PG12 MPE Lab","MPE.MST.PPV","EBG","siyeeho","sbin129x","=TEXT(""2021-03-05 11:27:43.933"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-09 13:22:12.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 11:50:43.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-02-28 10:30:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1508911412"",""1508911412"")","[CONVERSION] DG2 512 (APPV005B), SSD conversion","lab.PPV.Conversion","sbin129x","3-medium","complete","released","PG12 MPE Lab","MPE.PGM.PPV","DG2",,"sbin129x","=TEXT(""2021-03-05 10:08:15.437"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 11:49:53.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 10:13:38.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-09 11:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16012833227"",""16012833227"")","[REMOTE SUPPORT] pick up item from delivery truck","lab.PPV.Ramp up","mbabdazx","3-medium","complete","released","PG12 MPE Lab","MPE Labs","ICX","cyit","mbabdazx","=TEXT(""2021-03-05 08:55:20.880"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 15:27:35.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 09:03:23.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-08 08:55:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1508910486"",""1508910486"")","[CONVERSION][WW10.4N][ADL S601 - APPV#03] Conversion for New Product (ADL S601)","lab.PPV.Conversion","abinmazx","2-high","complete","released","PG12 MPE Lab","MPE Labs","ADL","eddyfaza","abinmazx","=TEXT(""2021-03-04 22:38:50.753"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 06:29:21.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-03-07 23:30:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1508910267"",""1508910267"")","[REMOTE SUPPORT][TGL][APPV#10]PG12 Remote Support - Clamp Unit","lab.PPV.Engineering","abinmazx","2-high","complete","released","PG12 MPE Lab","MPE.DDG","TGL-U/Y","ileong","binm175x","=TEXT(""2021-03-04 20:14:39.477"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 05:34:42.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-03-04 21:30:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1508909956"",""1508909956"")","[SYSTEM DEBUG]WW10.4 [SEC Column] Need help to place  Signage at SEC area and benchtop area","lab.PPV.Bench tops","mbabdazx","2-high","complete","released","PG12 MPE Lab","MPE Labs","Non Program Specific","mmahanif","mbi967x","=TEXT(""2021-03-04 18:13:51.647"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 18:17:21.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 18:16:17.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 18:13:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1508909608"",""1508909608"")","[REMOTE SUPPORT][REMOTE SUPPORT][WW10.5][TGL U][CELL ENGINEERING] APPV10 Cell03 to 12 for engineering activities","lab.PPV.Engineering","mbabdazx","3-medium","complete",,"PG12 MPE Lab","MPE.DDG","TGL-U/Y","jsaimon","mbi967x","=TEXT(""2021-03-04 17:09:00.520"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-15 15:37:08.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 17:28:07.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-18 17:08:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16012827893"",""16012827893"")","[REMOTE SUPPORT][JSL+] Work Instruction for Remote Debug (BA PDE) :MIR# 972001,L2 MCE Failing units,STHI001/PG12 MPE Lab/12","lab.PPV.Cell","bint180x","2-high","complete","released","PG12 MPE Lab","MPE.MST.PPV","JSL","amansing","binm175x","=TEXT(""2021-03-04 16:50:17.693"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 22:32:31.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 16:52:30.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-17 15:58:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","12"
"=HYPERLINK(""https://hsdes.intel.com/resource/16012825179"",""16012825179"")","[REMOTE SUPPORT] [JSL] WW10.04 Work Instruction for Remote Debug (BA PDE) : MIR# 971906  - JSL: Manually place units,STHI008/PG12 MPE Lab/10","lab.PPV.Cell","sbin129x","2-high","complete","released","PG12 MPE Lab","MPE.MST.PPV","JSL","ssinhama","mbabdazx","=TEXT(""2021-03-04 14:42:40.120"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 13:58:21.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 15:00:25.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-17 18:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","10"
"=HYPERLINK(""https://hsdes.intel.com/resource/16012824725"",""16012824725"")","[REMOTE SUPPORT] [JSL] WW10.04 Work Instruction for Remote Debug (BA PDE) : MIR# 970450  - JSL: Manually place units,STHI008/PG12 MPE Lab/11","lab.PPV.Cell","sbin129x","2-high","complete","released","PG12 MPE Lab","MPE.MST.PPV","JSL","ssinhama","abinmazx","=TEXT(""2021-03-04 14:28:37.537"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 22:58:44.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 14:46:44.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-17 18:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","11"
"=HYPERLINK(""https://hsdes.intel.com/resource/16012823924"",""16012823924"")","[REMOTE SUPPORT][WW10.4][GLK][APPV#13B]  -> Need OPS support to collect MIR# 971638  place units in APPV13B,STHI010/PG12 MPE Lab/5","lab.PPV.Cell","bint180x","2-high","complete","released","PG12 MPE Lab","MPE Labs","GLK","rgirijax","mbabdazx","=TEXT(""2021-03-04 12:52:01.953"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 16:15:46.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 13:05:00.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-18 13:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","5"
"=HYPERLINK(""https://hsdes.intel.com/resource/16012823637"",""16012823637"")","[SYSTEM DEBUG][WW11.1][GLK][APPV#13B]  cell5: Throwing WINDOWS_FAILED_CHECK_COM_DRIVER during TP run on good unit","lab.PPV.Cell","sbin129x","2-high","complete","released","PG12 MPE Lab","MPE Labs","GLK","arjunrx","mbi967x","=TEXT(""2021-03-04 11:32:57.930"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 11:44:09.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 11:42:42.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 20:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/1508907019"",""1508907019"")","[REMOTE SUPPORT] pick up item from delivery truck","lab.PPV.Ramp up","sbin129x","3-medium","complete",,"PG12 MPE Lab","MPE Labs","ATS (Arctic Sound)","cyit","bint180x","=TEXT(""2021-03-04 10:22:15.167"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 14:48:30.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 10:40:45.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-07 11:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1508906846"",""1508906846"")","[REMOTE SUPPORT][EBG] P109377EN ww01 RV to Collect and Swap Units","lab.PPV.Loops","sbin129x","2-high","complete","released","PG12 MPE Lab","MPE.MST.PPV","EBG","siyeeho","sbin129x","=TEXT(""2021-03-04 09:49:44.810"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 12:07:22.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 09:56:57.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-02-28 10:30:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1508906520"",""1508906520"")","[SYSTEM DEBUG] [WW10.4D][APPV14][ICX-D (LCC)] CELL 11 DOWN FINAL BIN = 87860170,BOOTSCRIPT_FAILED_EFI_DRAGON,STHI014/PG12 MPE Lab/11","lab.PPV.Cell","mbabdazx","3-medium","complete","released","PG12 MPE Lab","MPE.PGM.PPV","ICX-D",,"mbi967x","=TEXT(""2021-03-04 08:22:34.690"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 16:21:49.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 08:24:07.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-07 08:22:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","11"
"=HYPERLINK(""https://hsdes.intel.com/resource/1508906514"",""1508906514"")","[SYSTEM DEBUG] [WW10.4D][APPV14][ICX-D (LCC)] DOWN CELL 8 FINAL BIN 87860170,BOOTSCRIPT_FAILED_EFI_DRAGON,STHI014/PG12 MPE Lab/8","lab.PPV.Cell","mbabdazx","3-medium","complete","released","PG12 MPE Lab","MPE.PGM.PPV","ICX-D",,"mbi967x","=TEXT(""2021-03-04 08:17:25.260"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 04:47:03.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 08:18:05.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-07 08:17:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","8"
"=HYPERLINK(""https://hsdes.intel.com/resource/1508906501"",""1508906501"")","[SYSTEM DEBUG] [WW10.4D][APPV14][ICX-D (LCC)] DOWN CELL 7 FINAL BIN 87860170,BOOTSCRIPT_FAILED_EFI_DRAGON,STHI014/PG12 MPE Lab/7","lab.PPV.Cell","mbabdazx","3-medium","complete","released","PG12 MPE Lab","MPE.PGM.PPV","ICX-D",,"mbi967x","=TEXT(""2021-03-04 08:13:15.420"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 16:05:16.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 08:15:18.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-07 08:13:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","7"
"=HYPERLINK(""https://hsdes.intel.com/resource/1508906477"",""1508906477"")","[SYSTEM DEBUG] [ WW10.4D][APPV14][ICX-D (LCC)] CELL3 DOWN Final Bin = 88050170 (EFISTAGE_WAIT_FOR_STAGE_EFI_DRAGON),STHI014/PG12 MPE Lab/3","lab.PPV.Cell","mbabdazx","3-medium","complete","released","PG12 MPE Lab","MPE.PGM.PPV","ICX-D",,"mbi967x","=TEXT(""2021-03-04 07:27:58.560"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-08 11:49:37.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 08:14:51.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-07 07:27:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","3"
"=HYPERLINK(""https://hsdes.intel.com/resource/1508906175"",""1508906175"")","[SYSTEM DEBUG] [APPV1][JSL]Cell8 Down Encounter FAIL = 88110150 (MERLINXSTAGE_PRE_TRANSITION_SETUP_DRAGON),STHI001/PG12 MPE Lab/8","lab.PPV.Cell","binm175x","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL",,"mbi967x","=TEXT(""2021-03-03 22:50:14.683"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 18:45:22.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-03-06 23:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","8"
"=HYPERLINK(""https://hsdes.intel.com/resource/16012822106"",""16012822106"")","[REMOTE SUPPORT] [JSL]STHI001/PG12 MPE Lab/12.,[JSL+]  Work Instruction for Remote Debug (BA PDE) : Please collect the MIR# 970362 and manually place the units (Site: PNG),STHI008/PG12 MPE Lab/11","lab.PPV.Cell","binm186x","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL","cnkiran","kalbas1x","=TEXT(""2021-03-03 22:01:18.623"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-08 23:52:18.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-03 22:12:01.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-16 23:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","11"
"=HYPERLINK(""https://hsdes.intel.com/resource/16012819903"",""16012819903"")","[REMOTE SUPPORT][WW06.2] [JSL+] Cell 1 to be released for remote debug by BA PDE in APSE 01,STHI008/PG12 MPE Lab/1","lab.PPV.Cell","bint180x","2-high","complete","released","PG12 MPE Lab","MPE.MST.PPV","JSL","mpillai","mbi967x","=TEXT(""2021-03-03 18:30:05.500"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-04 03:10:12.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-03 19:31:19.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 19:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/1508905613"",""1508905613"")","[SYSTEM DEBUG] [APPV10][TGL]Cell01 Down Encounter Slide safe during intro lot,STHI010/PG12 MPE Lab/1","lab.PPV.Cell","bint180x","2-high","complete",,"PG12 MPE Lab","MPE.PGM.PPV","TGL","bint180x","mbi967x","=TEXT(""2021-03-03 17:36:20.557"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-08 11:12:31.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-03 17:37:14.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 18:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16012818151"",""16012818151"")","[REMOTE SUPPORT] [JSL] WW10.03 Work Instruction for Remote Debug (BA PDE) : MIR#954351 - JSL: Manually place units,STHI008/PG12 MPE Lab/12","lab.PPV.Cell","binm175x","2-high","complete","released","PG12 MPE Lab","MPE.MST.PPV","JSL","ssinhama","abinmazx","=TEXT(""2021-03-03 16:05:31.420"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-05 22:58:59.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-03-17 23:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","12"
"=HYPERLINK(""https://hsdes.intel.com/resource/16012818104"",""16012818104"")","[REMOTE SUPPORT][JSL+] Work Instruction for Remote Debug (BA PDE) : L2 Voltage bumup for L2 MCE Failing units,STHI001/PG12 MPE Lab/12","lab.PPV.Cell","mjaafa1x","2-high","complete","released","PG12 MPE Lab","MPE.MST.PPV","JSL","amansing","binm175x","=TEXT(""2021-03-03 15:58:08.603"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 02:29:16.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-03 16:14:25.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-17 15:58:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","12"
"=HYPERLINK(""https://hsdes.intel.com/resource/1508904892"",""1508904892"")","[REMOTE SUPPORT][APPV7B] Reconnect Lan port for APSE PC TPPV0007B to PG12.SCR101 CP10 N004","lab.PPV.Computer","bint180x","3-medium","complete","released","PG12 MPE Lab","MPE Labs","DG2",,"binm175x","=TEXT(""2021-03-03 15:24:06.303"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-03 21:14:21.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-03 15:38:25.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-03-06 15:24:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
